,SPX
7/25/05 0:00,1229.03
7/26/05 0:00,1231.16
7/27/05 0:00,1236.79
7/28/05 0:00,1243.72
7/29/05 0:00,1234.18
8/1/05 0:00,1235.35
8/2/05 0:00,1244.12
8/3/05 0:00,1245.04
8/4/05 0:00,1235.86
8/5/05 0:00,1226.42
8/8/05 0:00,1223.13
8/9/05 0:00,1231.38
8/10/05 0:00,1229.13
8/11/05 0:00,1237.81
8/12/05 0:00,1230.39
8/15/05 0:00,1233.87
8/16/05 0:00,1219.34
8/17/05 0:00,1220.24
8/18/05 0:00,1219.02
8/19/05 0:00,1219.71
8/22/05 0:00,1221.73
8/23/05 0:00,1217.59
8/24/05 0:00,1209.59
8/25/05 0:00,1212.37
8/26/05 0:00,1205.1
8/29/05 0:00,1212.28
8/30/05 0:00,1208.41
8/31/05 0:00,1220.33
9/1/05 0:00,1221.59
9/2/05 0:00,1218.02
9/6/05 0:00,1233.39
9/7/05 0:00,1236.36
9/8/05 0:00,1231.67
9/9/05 0:00,1241.48
9/12/05 0:00,1240.56
9/13/05 0:00,1231.2
9/14/05 0:00,1227.16
9/15/05 0:00,1227.73
9/16/05 0:00,1237.91
9/19/05 0:00,1231.02
9/20/05 0:00,1221.34
9/21/05 0:00,1210.2
9/22/05 0:00,1214.62
9/23/05 0:00,1215.29
9/26/05 0:00,1215.63
9/27/05 0:00,1215.66
9/28/05 0:00,1216.89
9/29/05 0:00,1227.68
9/30/05 0:00,1228.81
10/3/05 0:00,1226.7
10/4/05 0:00,1214.47
10/5/05 0:00,1196.39
10/6/05 0:00,1191.49
10/7/05 0:00,1195.9
10/10/05 0:00,1187.33
10/11/05 0:00,1184.87
10/12/05 0:00,1177.68
10/13/05 0:00,1176.84
10/14/05 0:00,1186.57
10/17/05 0:00,1190.1
10/18/05 0:00,1178.14
10/19/05 0:00,1195.76
10/20/05 0:00,1177.8
10/21/05 0:00,1179.59
10/24/05 0:00,1199.38
10/25/05 0:00,1196.54
10/26/05 0:00,1191.38
10/27/05 0:00,1178.9
10/28/05 0:00,1198.41
10/31/05 0:00,1207.01
11/1/05 0:00,1202.76
11/2/05 0:00,1214.76
11/3/05 0:00,1219.94
11/4/05 0:00,1220.14
11/7/05 0:00,1222.81
11/8/05 0:00,1218.59
11/9/05 0:00,1220.65
11/10/05 0:00,1230.96
11/11/05 0:00,1234.72
11/14/05 0:00,1233.76
11/15/05 0:00,1229.01
11/16/05 0:00,1231.21
11/17/05 0:00,1242.8
11/18/05 0:00,1248.27
11/21/05 0:00,1254.85
11/22/05 0:00,1261.23
11/23/05 0:00,1265.61
11/25/05 0:00,1268.25
11/28/05 0:00,1257.46
11/29/05 0:00,1257.48
11/30/05 0:00,1249.48
12/1/05 0:00,1264.67
12/2/05 0:00,1265.08
12/5/05 0:00,1262.09
12/6/05 0:00,1263.7
12/7/05 0:00,1257.37
12/8/05 0:00,1255.84
12/9/05 0:00,1259.37
12/12/05 0:00,1260.43
12/13/05 0:00,1267.43
12/14/05 0:00,1272.74
12/15/05 0:00,1270.94
12/16/05 0:00,1267.32
12/19/05 0:00,1259.92
12/20/05 0:00,1259.62
12/21/05 0:00,1262.79
12/22/05 0:00,1268.12
12/23/05 0:00,1268.66
12/27/05 0:00,1256.54
12/28/05 0:00,1258.17
12/29/05 0:00,1254.42
12/30/05 0:00,1248.29
1/3/06 0:00,1268.8
1/4/06 0:00,1273.46
1/5/06 0:00,1273.48
1/6/06 0:00,1285.45
1/9/06 0:00,1290.15
1/10/06 0:00,1289.69
1/11/06 0:00,1294.18
1/12/06 0:00,1286.06
1/13/06 0:00,1287.61
1/17/06 0:00,1283.03
1/18/06 0:00,1277.93
1/19/06 0:00,1285.04
1/20/06 0:00,1261.49
1/23/06 0:00,1263.82
1/24/06 0:00,1266.86
1/25/06 0:00,1264.68
1/26/06 0:00,1273.83
1/27/06 0:00,1283.72
1/30/06 0:00,1285.19
1/31/06 0:00,1280.08
2/1/06 0:00,1282.46
2/2/06 0:00,1270.84
2/3/06 0:00,1264.03
2/6/06 0:00,1265.02
2/7/06 0:00,1254.78
2/8/06 0:00,1265.65
2/9/06 0:00,1263.78
2/10/06 0:00,1266.99
2/13/06 0:00,1262.86
2/14/06 0:00,1275.53
2/15/06 0:00,1280
2/16/06 0:00,1289.38
2/17/06 0:00,1287.24
2/21/06 0:00,1283.03
2/22/06 0:00,1292.67
2/23/06 0:00,1287.79
2/24/06 0:00,1289.43
2/27/06 0:00,1294.12
2/28/06 0:00,1280.66
3/1/06 0:00,1291.24
3/2/06 0:00,1289.14
3/3/06 0:00,1287.23
3/6/06 0:00,1278.26
3/7/06 0:00,1275.88
3/8/06 0:00,1278.47
3/9/06 0:00,1272.23
3/10/06 0:00,1281.42
3/13/06 0:00,1284.13
3/14/06 0:00,1297.48
3/15/06 0:00,1303.02
3/16/06 0:00,1305.33
3/17/06 0:00,1307.25
3/20/06 0:00,1305.08
3/21/06 0:00,1297.23
3/22/06 0:00,1305.04
3/23/06 0:00,1301.67
3/24/06 0:00,1302.95
3/27/06 0:00,1301.61
3/28/06 0:00,1293.23
3/29/06 0:00,1302.89
3/30/06 0:00,1300.25
3/31/06 0:00,1294.87
4/3/06 0:00,1297.81
4/4/06 0:00,1305.93
4/5/06 0:00,1311.56
4/6/06 0:00,1309.04
4/7/06 0:00,1295.5
4/10/06 0:00,1296.62
4/11/06 0:00,1286.57
4/12/06 0:00,1288.12
4/13/06 0:00,1289.12
4/17/06 0:00,1285.33
4/18/06 0:00,1307.28
4/19/06 0:00,1309.93
4/20/06 0:00,1311.46
4/21/06 0:00,1311.28
4/24/06 0:00,1308.11
4/25/06 0:00,1301.74
4/26/06 0:00,1305.41
4/27/06 0:00,1309.72
4/28/06 0:00,1310.61
5/1/06 0:00,1305.19
5/2/06 0:00,1313.21
5/3/06 0:00,1308.12
5/4/06 0:00,1312.25
5/5/06 0:00,1325.76
5/8/06 0:00,1324.66
5/9/06 0:00,1325.14
5/10/06 0:00,1322.85
5/11/06 0:00,1305.92
5/12/06 0:00,1291.24
5/15/06 0:00,1294.5
5/16/06 0:00,1292.08
5/17/06 0:00,1270.32
5/18/06 0:00,1261.81
5/19/06 0:00,1267.03
5/22/06 0:00,1262.07
5/23/06 0:00,1256.58
5/24/06 0:00,1258.57
5/25/06 0:00,1272.88
5/26/06 0:00,1280.16
5/30/06 0:00,1259.87
5/31/06 0:00,1270.09
6/1/06 0:00,1285.71
6/2/06 0:00,1288.22
6/5/06 0:00,1265.29
6/6/06 0:00,1263.85
6/7/06 0:00,1256.15
6/8/06 0:00,1257.93
6/9/06 0:00,1252.3
6/12/06 0:00,1237.44
6/13/06 0:00,1223.69
6/14/06 0:00,1230.04
6/15/06 0:00,1256.16
6/16/06 0:00,1251.54
6/19/06 0:00,1240.13
6/20/06 0:00,1240.12
6/21/06 0:00,1252.2
6/22/06 0:00,1245.6
6/23/06 0:00,1244.5
6/26/06 0:00,1250.56
6/27/06 0:00,1239.2
6/28/06 0:00,1246
6/29/06 0:00,1272.87
6/30/06 0:00,1270.2
7/3/06 0:00,1280.19
7/5/06 0:00,1270.91
7/6/06 0:00,1274.08
7/7/06 0:00,1265.48
7/10/06 0:00,1267.34
7/11/06 0:00,1272.43
7/12/06 0:00,1258.6
7/13/06 0:00,1242.28
7/14/06 0:00,1236.2
7/17/06 0:00,1234.49
7/18/06 0:00,1236.86
7/19/06 0:00,1259.81
7/20/06 0:00,1249.13
7/21/06 0:00,1240.29
7/24/06 0:00,1260.91
7/25/06 0:00,1268.88
7/26/06 0:00,1268.4
7/27/06 0:00,1263.2
7/28/06 0:00,1278.55
7/31/06 0:00,1276.66
8/1/06 0:00,1270.92
8/2/06 0:00,1277.41
8/3/06 0:00,1280.27
8/4/06 0:00,1279.36
8/7/06 0:00,1275.77
8/8/06 0:00,1271.48
8/9/06 0:00,1265.95
8/10/06 0:00,1271.81
8/11/06 0:00,1266.74
8/14/06 0:00,1268.21
8/15/06 0:00,1285.58
8/16/06 0:00,1295.43
8/17/06 0:00,1297.48
8/18/06 0:00,1302.3
8/21/06 0:00,1297.52
8/22/06 0:00,1298.82
8/23/06 0:00,1292.99
8/24/06 0:00,1296.06
8/25/06 0:00,1295.09
8/28/06 0:00,1301.78
8/29/06 0:00,1304.28
8/30/06 0:00,1305.37
8/31/06 0:00,1303.82
9/1/06 0:00,1311.01
9/5/06 0:00,1313.25
9/6/06 0:00,1300.26
9/7/06 0:00,1294.02
9/8/06 0:00,1298.92
9/11/06 0:00,1299.54
9/12/06 0:00,1313
9/13/06 0:00,1318.07
9/14/06 0:00,1316.28
9/15/06 0:00,1319.66
9/18/06 0:00,1321.18
9/19/06 0:00,1317.64
9/20/06 0:00,1325.18
9/21/06 0:00,1318.03
9/22/06 0:00,1314.78
9/25/06 0:00,1326.37
9/26/06 0:00,1336.35
9/27/06 0:00,1336.59
9/28/06 0:00,1338.88
9/29/06 0:00,1335.85
10/2/06 0:00,1331.32
10/3/06 0:00,1334.11
10/4/06 0:00,1350.2
10/5/06 0:00,1353.22
10/6/06 0:00,1349.59
10/9/06 0:00,1350.66
10/10/06 0:00,1353.42
10/11/06 0:00,1349.95
10/12/06 0:00,1362.83
10/13/06 0:00,1365.62
10/16/06 0:00,1369.06
10/17/06 0:00,1364.05
10/18/06 0:00,1365.8
10/19/06 0:00,1366.96
10/20/06 0:00,1368.6
10/23/06 0:00,1377.02
10/24/06 0:00,1377.38
10/25/06 0:00,1382.22
10/26/06 0:00,1389.08
10/27/06 0:00,1377.34
10/30/06 0:00,1377.93
10/31/06 0:00,1377.94
11/1/06 0:00,1367.81
11/2/06 0:00,1367.34
11/3/06 0:00,1364.3
11/6/06 0:00,1379.78
11/7/06 0:00,1382.84
11/8/06 0:00,1385.72
11/9/06 0:00,1378.33
11/10/06 0:00,1380.9
11/13/06 0:00,1384.42
11/14/06 0:00,1393.22
11/15/06 0:00,1396.57
11/16/06 0:00,1399.76
11/17/06 0:00,1401.2
11/20/06 0:00,1400.5
11/21/06 0:00,1402.81
11/22/06 0:00,1406.09
11/24/06 0:00,1400.95
11/27/06 0:00,1381.96
11/28/06 0:00,1386.72
11/29/06 0:00,1399.48
11/30/06 0:00,1400.63
12/1/06 0:00,1396.71
12/4/06 0:00,1409.12
12/5/06 0:00,1414.76
12/6/06 0:00,1412.9
12/7/06 0:00,1407.29
12/8/06 0:00,1409.84
12/11/06 0:00,1413.04
12/12/06 0:00,1411.56
12/13/06 0:00,1413.21
12/14/06 0:00,1425.49
12/15/06 0:00,1427.09
12/18/06 0:00,1422.48
12/19/06 0:00,1425.55
12/20/06 0:00,1423.53
12/21/06 0:00,1418.3
12/22/06 0:00,1410.76
12/26/06 0:00,1416.9
12/27/06 0:00,1426.84
12/28/06 0:00,1424.73
12/29/06 0:00,1418.3
1/3/07 0:00,1416.6
1/4/07 0:00,1418.34
1/5/07 0:00,1409.71
1/8/07 0:00,1412.84
1/9/07 0:00,1412.11
1/10/07 0:00,1414.85
1/11/07 0:00,1423.82
1/12/07 0:00,1430.73
1/16/07 0:00,1431.9
1/17/07 0:00,1430.62
1/18/07 0:00,1426.37
1/19/07 0:00,1430.5
1/22/07 0:00,1422.95
1/23/07 0:00,1427.99
1/24/07 0:00,1440.13
1/25/07 0:00,1423.9
1/26/07 0:00,1422.18
1/29/07 0:00,1420.62
1/30/07 0:00,1428.82
1/31/07 0:00,1438.24
2/1/07 0:00,1445.94
2/2/07 0:00,1448.39
2/5/07 0:00,1446.99
2/6/07 0:00,1448
2/7/07 0:00,1450.02
2/8/07 0:00,1448.31
2/9/07 0:00,1438.06
2/12/07 0:00,1433.37
2/13/07 0:00,1444.26
2/14/07 0:00,1455.3
2/15/07 0:00,1456.81
2/16/07 0:00,1455.54
2/20/07 0:00,1459.68
2/21/07 0:00,1457.63
2/22/07 0:00,1456.38
2/23/07 0:00,1451.19
2/26/07 0:00,1449.37
2/27/07 0:00,1399.04
2/28/07 0:00,1406.82
3/1/07 0:00,1403.17
3/2/07 0:00,1387.17
3/5/07 0:00,1374.12
3/6/07 0:00,1395.41
3/7/07 0:00,1391.97
3/8/07 0:00,1401.89
3/9/07 0:00,1402.84
3/12/07 0:00,1406.6
3/13/07 0:00,1377.95
3/14/07 0:00,1387.17
3/15/07 0:00,1392.28
3/16/07 0:00,1386.95
3/19/07 0:00,1402.06
3/20/07 0:00,1410.94
3/21/07 0:00,1435.04
3/22/07 0:00,1434.54
3/23/07 0:00,1436.11
3/26/07 0:00,1437.5
3/27/07 0:00,1428.61
3/28/07 0:00,1417.23
3/29/07 0:00,1422.53
3/30/07 0:00,1420.86
4/2/07 0:00,1424.55
4/3/07 0:00,1437.77
4/4/07 0:00,1439.37
4/5/07 0:00,1443.76
4/9/07 0:00,1444.61
4/10/07 0:00,1448.39
4/11/07 0:00,1438.87
4/12/07 0:00,1447.8
4/13/07 0:00,1452.85
4/16/07 0:00,1468.33
4/17/07 0:00,1471.48
4/18/07 0:00,1472.5
4/19/07 0:00,1470.73
4/20/07 0:00,1484.35
4/23/07 0:00,1480.93
4/24/07 0:00,1480.41
4/25/07 0:00,1495.42
4/26/07 0:00,1494.25
4/27/07 0:00,1494.07
4/30/07 0:00,1482.37
5/1/07 0:00,1486.3
5/2/07 0:00,1495.92
5/3/07 0:00,1502.39
5/4/07 0:00,1505.62
5/7/07 0:00,1509.48
5/8/07 0:00,1507.72
5/9/07 0:00,1512.58
5/10/07 0:00,1491.47
5/11/07 0:00,1505.85
5/14/07 0:00,1503.15
5/15/07 0:00,1501.19
5/16/07 0:00,1514.14
5/17/07 0:00,1512.75
5/18/07 0:00,1522.75
5/21/07 0:00,1525.1
5/22/07 0:00,1524.12
5/23/07 0:00,1522.28
5/24/07 0:00,1507.51
5/25/07 0:00,1515.73
5/29/07 0:00,1518.11
5/30/07 0:00,1530.23
5/31/07 0:00,1530.62
6/1/07 0:00,1536.34
6/4/07 0:00,1539.18
6/5/07 0:00,1530.95
6/6/07 0:00,1517.38
6/7/07 0:00,1490.72
6/8/07 0:00,1507.67
6/11/07 0:00,1509.12
6/12/07 0:00,1493
6/13/07 0:00,1515.67
6/14/07 0:00,1522.97
6/15/07 0:00,1532.91
6/18/07 0:00,1531.05
6/19/07 0:00,1533.7
6/20/07 0:00,1512.84
6/21/07 0:00,1522.19
6/22/07 0:00,1502.56
6/25/07 0:00,1497.74
6/26/07 0:00,1492.89
6/27/07 0:00,1506.34
6/28/07 0:00,1505.71
6/29/07 0:00,1503.35
7/2/07 0:00,1519.43
7/3/07 0:00,1524.87
7/5/07 0:00,1525.4
7/6/07 0:00,1530.44
7/9/07 0:00,1531.85
7/10/07 0:00,1510.12
7/11/07 0:00,1518.76
7/12/07 0:00,1547.7
7/13/07 0:00,1552.5
7/16/07 0:00,1549.52
7/17/07 0:00,1549.37
7/18/07 0:00,1546.17
7/19/07 0:00,1553.08
7/20/07 0:00,1534.1
7/23/07 0:00,1541.57
7/24/07 0:00,1511.04
7/25/07 0:00,1518.09
7/26/07 0:00,1482.66
7/27/07 0:00,1458.95
7/30/07 0:00,1473.91
7/31/07 0:00,1455.27
8/1/07 0:00,1465.81
8/2/07 0:00,1472.2
8/3/07 0:00,1433.06
8/6/07 0:00,1467.67
8/7/07 0:00,1476.71
8/8/07 0:00,1497.49
8/9/07 0:00,1453.09
8/10/07 0:00,1453.64
8/13/07 0:00,1452.92
8/14/07 0:00,1426.54
8/15/07 0:00,1406.7
8/16/07 0:00,1411.27
8/17/07 0:00,1445.94
8/20/07 0:00,1445.55
8/21/07 0:00,1447.12
8/22/07 0:00,1464.07
8/23/07 0:00,1462.5
8/24/07 0:00,1479.37
8/27/07 0:00,1466.79
8/28/07 0:00,1432.36
8/29/07 0:00,1463.76
8/30/07 0:00,1457.64
8/31/07 0:00,1473.99
9/4/07 0:00,1489.42
9/5/07 0:00,1472.29
9/6/07 0:00,1478.55
9/7/07 0:00,1453.55
9/10/07 0:00,1451.7
9/11/07 0:00,1471.49
9/12/07 0:00,1471.56
9/13/07 0:00,1483.95
9/14/07 0:00,1484.25
9/17/07 0:00,1476.65
9/18/07 0:00,1519.78
9/19/07 0:00,1529.03
9/20/07 0:00,1518.75
9/21/07 0:00,1525.75
9/24/07 0:00,1517.73
9/25/07 0:00,1517.21
9/26/07 0:00,1525.42
9/27/07 0:00,1531.38
9/28/07 0:00,1526.75
10/1/07 0:00,1547.04
10/2/07 0:00,1546.63
10/3/07 0:00,1539.59
10/4/07 0:00,1542.84
10/5/07 0:00,1557.59
10/8/07 0:00,1552.58
10/9/07 0:00,1565.15
10/10/07 0:00,1562.47
10/11/07 0:00,1554.41
10/12/07 0:00,1561.8
10/15/07 0:00,1548.71
10/16/07 0:00,1538.53
10/17/07 0:00,1541.24
10/18/07 0:00,1540.08
10/19/07 0:00,1500.63
10/22/07 0:00,1506.33
10/23/07 0:00,1519.59
10/24/07 0:00,1515.88
10/25/07 0:00,1514.4
10/26/07 0:00,1535.28
10/29/07 0:00,1540.98
10/30/07 0:00,1531.02
10/31/07 0:00,1549.38
11/1/07 0:00,1508.44
11/2/07 0:00,1509.65
11/5/07 0:00,1502.17
11/6/07 0:00,1520.27
11/7/07 0:00,1475.62
11/8/07 0:00,1474.77
11/9/07 0:00,1453.7
11/12/07 0:00,1439.18
11/13/07 0:00,1481.05
11/14/07 0:00,1470.58
11/15/07 0:00,1451.15
11/16/07 0:00,1458.74
11/19/07 0:00,1433.27
11/20/07 0:00,1439.7
11/21/07 0:00,1416.77
11/23/07 0:00,1440.7
11/26/07 0:00,1407.22
11/27/07 0:00,1428.23
11/28/07 0:00,1469.02
11/29/07 0:00,1469.72
11/30/07 0:00,1481.14
12/3/07 0:00,1472.42
12/4/07 0:00,1462.79
12/5/07 0:00,1485.01
12/6/07 0:00,1507.34
12/7/07 0:00,1504.66
12/10/07 0:00,1515.96
12/11/07 0:00,1477.65
12/12/07 0:00,1486.59
12/13/07 0:00,1488.41
12/14/07 0:00,1467.95
12/17/07 0:00,1445.9
12/18/07 0:00,1454.98
12/19/07 0:00,1453
12/20/07 0:00,1460.12
12/21/07 0:00,1484.46
12/24/07 0:00,1496.45
12/26/07 0:00,1497.66
12/27/07 0:00,1476.27
12/28/07 0:00,1478.49
12/31/07 0:00,1468.36
1/2/08 0:00,1447.16
1/3/08 0:00,1447.16
1/4/08 0:00,1411.63
1/7/08 0:00,1416.18
1/8/08 0:00,1390.19
1/9/08 0:00,1409.13
1/10/08 0:00,1420.33
1/11/08 0:00,1401.02
1/14/08 0:00,1416.25
1/15/08 0:00,1380.95
1/16/08 0:00,1373.2
1/17/08 0:00,1333.25
1/18/08 0:00,1325.19
1/22/08 0:00,1310.5
1/23/08 0:00,1338.6
1/24/08 0:00,1352.07
1/25/08 0:00,1330.61
1/28/08 0:00,1353.96
1/29/08 0:00,1362.3
1/30/08 0:00,1355.81
1/31/08 0:00,1378.55
2/1/08 0:00,1395.42
2/4/08 0:00,1380.82
2/5/08 0:00,1336.64
2/6/08 0:00,1326.45
2/7/08 0:00,1336.91
2/8/08 0:00,1331.29
2/11/08 0:00,1339.13
2/12/08 0:00,1348.86
2/13/08 0:00,1367.21
2/14/08 0:00,1348.86
2/15/08 0:00,1349.99
2/19/08 0:00,1348.78
2/20/08 0:00,1360.03
2/21/08 0:00,1342.53
2/22/08 0:00,1353.11
2/25/08 0:00,1371.8
2/26/08 0:00,1381.29
2/27/08 0:00,1380.02
2/28/08 0:00,1367.68
2/29/08 0:00,1330.63
3/3/08 0:00,1331.34
3/4/08 0:00,1326.75
3/5/08 0:00,1333.7
3/6/08 0:00,1304.34
3/7/08 0:00,1293.37
3/10/08 0:00,1273.37
3/11/08 0:00,1320.65
3/12/08 0:00,1308.77
3/13/08 0:00,1315.48
3/14/08 0:00,1288.14
3/17/08 0:00,1276.6
3/18/08 0:00,1330.74
3/19/08 0:00,1298.42
3/20/08 0:00,1329.51
3/24/08 0:00,1349.88
3/25/08 0:00,1352.99
3/26/08 0:00,1341.13
3/27/08 0:00,1325.76
3/28/08 0:00,1315.22
3/31/08 0:00,1322.7
4/1/08 0:00,1370.18
4/2/08 0:00,1367.53
4/3/08 0:00,1369.31
4/4/08 0:00,1370.4
4/7/08 0:00,1372.54
4/8/08 0:00,1365.54
4/9/08 0:00,1354.49
4/10/08 0:00,1360.55
4/11/08 0:00,1332.83
4/14/08 0:00,1328.32
4/15/08 0:00,1334.43
4/16/08 0:00,1364.71
4/17/08 0:00,1365.56
4/18/08 0:00,1390.33
4/21/08 0:00,1388.17
4/22/08 0:00,1375.94
4/23/08 0:00,1379.93
4/24/08 0:00,1388.82
4/25/08 0:00,1397.84
4/28/08 0:00,1396.37
4/29/08 0:00,1390.94
4/30/08 0:00,1385.59
5/1/08 0:00,1409.34
5/2/08 0:00,1413.9
5/5/08 0:00,1407.49
5/6/08 0:00,1418.26
5/7/08 0:00,1392.57
5/8/08 0:00,1397.68
5/9/08 0:00,1388.28
5/12/08 0:00,1403.58
5/13/08 0:00,1403.04
5/14/08 0:00,1408.66
5/15/08 0:00,1423.57
5/16/08 0:00,1425.35
5/19/08 0:00,1426.63
5/20/08 0:00,1413.4
5/21/08 0:00,1390.71
5/22/08 0:00,1394.35
5/23/08 0:00,1375.93
5/27/08 0:00,1385.35
5/28/08 0:00,1390.84
5/29/08 0:00,1398.26
5/30/08 0:00,1400.38
6/2/08 0:00,1385.67
6/3/08 0:00,1377.65
6/4/08 0:00,1377.2
6/5/08 0:00,1404.05
6/6/08 0:00,1360.68
6/9/08 0:00,1361.76
6/10/08 0:00,1358.44
6/11/08 0:00,1335.49
6/12/08 0:00,1339.87
6/13/08 0:00,1360.03
6/16/08 0:00,1360.14
6/17/08 0:00,1350.93
6/18/08 0:00,1337.81
6/19/08 0:00,1342.83
6/20/08 0:00,1317.93
6/23/08 0:00,1318
6/24/08 0:00,1314.29
6/25/08 0:00,1321.97
6/26/08 0:00,1283.15
6/27/08 0:00,1278.38
6/30/08 0:00,1280
7/1/08 0:00,1284.91
7/2/08 0:00,1261.52
7/3/08 0:00,1262.9
7/7/08 0:00,1252.31
7/8/08 0:00,1273.7
7/9/08 0:00,1244.69
7/10/08 0:00,1253.39
7/11/08 0:00,1239.49
7/14/08 0:00,1228.3
7/15/08 0:00,1214.91
7/16/08 0:00,1245.36
7/17/08 0:00,1260.32
7/18/08 0:00,1260.68
7/21/08 0:00,1260
7/22/08 0:00,1277
7/23/08 0:00,1282.19
7/24/08 0:00,1252.54
7/25/08 0:00,1257.76
7/28/08 0:00,1234.37
7/29/08 0:00,1263.2
7/30/08 0:00,1284.26
7/31/08 0:00,1267.38
8/1/08 0:00,1260.31
8/4/08 0:00,1249.01
8/5/08 0:00,1284.88
8/6/08 0:00,1289.19
8/7/08 0:00,1266.07
8/8/08 0:00,1296.32
8/11/08 0:00,1305.32
8/12/08 0:00,1289.59
8/13/08 0:00,1285.83
8/14/08 0:00,1292.93
8/15/08 0:00,1298.2
8/18/08 0:00,1278.6
8/19/08 0:00,1266.69
8/20/08 0:00,1274.54
8/21/08 0:00,1277.72
8/22/08 0:00,1292.2
8/25/08 0:00,1266.84
8/26/08 0:00,1271.51
8/27/08 0:00,1281.66
8/28/08 0:00,1300.68
8/29/08 0:00,1282.83
9/2/08 0:00,1277.58
9/3/08 0:00,1274.98
9/4/08 0:00,1236.83
9/5/08 0:00,1242.31
9/8/08 0:00,1267.79
9/9/08 0:00,1224.51
9/10/08 0:00,1232.04
9/11/08 0:00,1249.05
9/12/08 0:00,1251.7
9/15/08 0:00,1192.7
9/16/08 0:00,1213.6
9/17/08 0:00,1156.39
9/18/08 0:00,1206.51
9/19/08 0:00,1255.08
9/22/08 0:00,1207.09
9/23/08 0:00,1188.22
9/24/08 0:00,1185.87
9/25/08 0:00,1209.18
9/26/08 0:00,1213.27
9/29/08 0:00,1106.42
9/30/08 0:00,1166.36
10/1/08 0:00,1161.06
10/2/08 0:00,1114.28
10/3/08 0:00,1099.23
10/6/08 0:00,1056.89
10/7/08 0:00,996.23
10/8/08 0:00,984.94
10/9/08 0:00,909.92
10/10/08 0:00,899.22
10/13/08 0:00,1003.35
10/14/08 0:00,998.01
10/15/08 0:00,907.84
10/16/08 0:00,946.43
10/17/08 0:00,940.55
10/20/08 0:00,985.4
10/21/08 0:00,955.05
10/22/08 0:00,896.78
10/23/08 0:00,908.11
10/24/08 0:00,876.77
10/27/08 0:00,848.92
10/28/08 0:00,940.51
10/29/08 0:00,930.09
10/30/08 0:00,954.09
10/31/08 0:00,968.75
11/3/08 0:00,966.3
11/4/08 0:00,1005.75
11/5/08 0:00,952.77
11/6/08 0:00,904.88
11/7/08 0:00,930.99
11/10/08 0:00,919.21
11/11/08 0:00,898.95
11/12/08 0:00,852.3
11/13/08 0:00,911.29
11/14/08 0:00,873.29
11/17/08 0:00,850.75
11/18/08 0:00,859.12
11/19/08 0:00,806.58
11/20/08 0:00,752.44
11/21/08 0:00,800.03
11/24/08 0:00,851.81
11/25/08 0:00,857.39
11/26/08 0:00,887.68
11/28/08 0:00,896.24
12/1/08 0:00,816.21
12/2/08 0:00,848.81
12/3/08 0:00,870.74
12/4/08 0:00,845.22
12/5/08 0:00,876.07
12/8/08 0:00,909.7
12/9/08 0:00,888.67
12/10/08 0:00,899.24
12/11/08 0:00,873.59
12/12/08 0:00,879.73
12/15/08 0:00,868.57
12/16/08 0:00,913.18
12/17/08 0:00,904.42
12/18/08 0:00,885.28
12/19/08 0:00,887.88
12/22/08 0:00,871.63
12/23/08 0:00,863.16
12/24/08 0:00,868.15
12/26/08 0:00,872.8
12/29/08 0:00,869.42
12/30/08 0:00,890.64
12/31/08 0:00,903.25
1/2/09 0:00,931.8
1/5/09 0:00,927.45
1/6/09 0:00,934.7
1/7/09 0:00,906.65
1/8/09 0:00,909.73
1/9/09 0:00,890.35
1/12/09 0:00,870.26
1/13/09 0:00,871.79
1/14/09 0:00,842.62
1/15/09 0:00,843.74
1/16/09 0:00,850.12
1/20/09 0:00,805.22
1/21/09 0:00,840.24
1/22/09 0:00,827.5
1/23/09 0:00,831.95
1/26/09 0:00,836.57
1/27/09 0:00,845.71
1/28/09 0:00,874.09
1/29/09 0:00,845.14
1/30/09 0:00,825.88
2/2/09 0:00,825.44
2/3/09 0:00,838.51
2/4/09 0:00,832.23
2/5/09 0:00,845.85
2/6/09 0:00,868.6
2/9/09 0:00,869.89
2/10/09 0:00,827.16
2/11/09 0:00,833.74
2/12/09 0:00,835.19
2/13/09 0:00,826.84
2/17/09 0:00,789.17
2/18/09 0:00,788.42
2/19/09 0:00,778.94
2/20/09 0:00,770.05
2/23/09 0:00,743.33
2/24/09 0:00,773.14
2/25/09 0:00,764.9
2/26/09 0:00,752.83
2/27/09 0:00,735.09
3/2/09 0:00,700.82
3/3/09 0:00,696.33
3/4/09 0:00,712.87
3/5/09 0:00,682.55
3/6/09 0:00,683.38
3/9/09 0:00,676.53
3/10/09 0:00,719.6
3/11/09 0:00,721.36
3/12/09 0:00,750.74
3/13/09 0:00,756.55
3/16/09 0:00,753.89
3/17/09 0:00,778.12
3/18/09 0:00,794.35
3/19/09 0:00,784.04
3/20/09 0:00,768.54
3/23/09 0:00,822.92
3/24/09 0:00,806.12
3/25/09 0:00,813.88
3/26/09 0:00,832.86
3/27/09 0:00,815.94
3/30/09 0:00,787.53
3/31/09 0:00,797.87
4/1/09 0:00,811.08
4/2/09 0:00,834.38
4/3/09 0:00,842.5
4/6/09 0:00,835.48
4/7/09 0:00,815.55
4/8/09 0:00,825.16
4/9/09 0:00,856.56
4/13/09 0:00,858.73
4/14/09 0:00,841.5
4/15/09 0:00,852.06
4/16/09 0:00,865.3
4/17/09 0:00,869.6
4/20/09 0:00,832.39
4/21/09 0:00,850.08
4/22/09 0:00,843.55
