c_num,s_num,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
3,30,28.558,381.8,275.74,16.757,72.638,61.048,898,3802.5,317.39,176.42,148.58,599.79,956.01,87.021,549.64,1.0086,4.5789,113.36,647.76,54.671,27.344,32.387,787.13,58369,23.59,261.82,480.52,384.12,101.61,256.86,63.664,2.8285,253.79,4180.6
3,31,7.713,16.919,134.71,204.93,96.188,52.447,7.2819,236.61,37.663,1418,29.202,491.37,344.16,17.76,10.043,0.082126,0.94456,16.281,401.64,50.871,3.9914,4.7804,191.93,26.065,14298,4.1226,19.359,1.5895,1.0074,34.732,10.307,1.2196,96.502,820.06
4,1,0.071809,29.657,8.0522,0.022751,2.273,5.1323,19.57,60.58,2.3153,16.083,1.446,6.5208,10.872,27.552,61.966,0.15169,0.071289,0.28815,95.413,0.50416,0.084871,0.013609,15.79,16.779,3.1652,26669,4.3092,12.872,1.1911,1.0058,28.797,0.057429,4.8337,374
4,2,0.21996,0.39509,1.0591,0.047233,13.981,181.22,0.64668,39.923,3.6097,7.1715,0.99706,7.7734,13.523,3.1954,0.097441,0.67051,0.87867,0.028163,17.532,115.49,31.658,0.30942,7.5523,6.4171,7.9308,0.42582,1.34E+05,0.14997,0.056301,1.863,14.818,0.69286,36.226,879.95
4,3,1.8123,70.748,36.108,0.21803,2.3268,1.1469,690.71,103.87,6.1815,44.235,14.467,29.014,37.875,5.7755,361.77,0.39746,0.14974,1.5207,94.718,0.35531,1.1347,0.1152,26.049,189.69,1.8561,112.66,11.775,3773.7,10.581,11.997,10.492,0.36177,1.5281,235.37
4,4,0.8893,42.977,2.0406,0.030649,1.731,0.3578,3.2851,16.527,6.7749,0.51738,0.14451,8.5599,3.0999,0.45772,32.787,0.019819,0.0068295,0.21369,187.81,0.17597,0.047267,0.018361,2.1458,6.5663,0.28819,4.5403,24.334,2.5712,2049.6,4.7493,0.15592,0.32133,2.6838,421.92
4,5,19.55,23.042,86.417,8.2094,70.672,60.174,34.575,286.51,761.17,108.72,433.98,132.59,253.02,35.06,20.213,4.6702,2.9047,14.254,151.62,46.251,8.9304,20.775,79.975,89.303,110.41,15.254,86.288,10.577,4.2241,17580,9.1474,7.0518,340.73,2154
4,6,50.642,97.247,148.23,18.916,80.603,38.595,36.743,1285.6,58.755,100.19,16.39,281.58,251.78,74.471,8.7166,167.09,12.979,13.368,216.76,214.87,38.36,6.5737,263.98,137.71,4.6767,79.01,120.27,23.395,4.43,46.653,80765,8.12,255.4,3539.8
4,7,22.011,0.40882,1.2681,0.96776,31.129,174.67,1.1404,8.3947,0.47993,0.92688,0.040984,2.0352,4.5635,1.9852,0.042991,6.4309,1.5735,0.42976,1.6493,252.8,39.968,10.405,4.4508,0.25744,0.26201,0.71577,6.3712,0.19344,0.15109,0.17467,0.56695,18993,102.26,700.35
4,8,536.11,47.347,162.52,247.84,11641,4043.8,48.859,915.05,111.85,150.58,26.028,383.86,866.77,22.066,19.476,410.81,93.327,116.17,251,9285.6,1245.7,7405.2,486.92,111.67,71.636,36.002,1069.6,10.119,12.139,67.671,213.61,693.34,7.02E+05,17197
4,9,5284.9,1236.8,3018.8,4588.8,5678.4,22604,502.26,14213,3256.2,8974.6,819.21,8883.9,11074,891.23,428.89,4091.1,2330.4,750.86,7665.2,17325,4290.4,3874.2,9596.4,2554.5,1108,646.07,9030.4,755.33,522.82,2603.9,2004.1,2882.6,22801,7.45E+05
4,10,6194,3.1739,5.8563,6.201,72.133,360.34,2.5689,38.232,1.1804,6.4718,1.6354,17.615,121.5,1.4082,0.24728,74.703,31.229,4.5497,176.38,72.889,41.673,37.92,12.51,7.1201,0.31838,0.93372,196.14,13.265,0.48914,6.3799,6.1297,16.13,196.52,424.28
4,11,15.191,785.33,30.154,15.825,22.435,53.415,168.11,1156,108.45,91.508,50.404,191.98,227.85,75.902,364.46,5.2877,2.849,7.3666,467.9,19.108,11.243,24.937,27.123,109.98,53.927,272.59,177.33,82.674,120.06,39.788,27.541,5.0979,71.585,86.241
4,12,33.051,86.221,603.97,18.463,51.329,199.01,206.52,1291.1,77.722,378.45,62.286,1549.6,1645.4,122.54,101.42,21.221,50.486,57.431,883.21,30.01,17.588,25.293,746.74,283.77,122.69,153.3,185.96,38.591,22.92,164.21,59.832,6.1355,148.45,254.37
4,13,26.447,12.105,8.975,53227,118.27,798.15,16.092,185.22,4.369,115.11,9.5615,64.283,228.99,12.596,5.6731,54.964,4.0704,9.0768,607.5,81.341,43.227,207.59,34.351,29.865,43.936,2.1338,134.1,6.231,1.5946,8.1256,21.956,30.289,863.53,2081.1
4,14,32.301,4.8711,10.036,10.46,7044.4,145.57,6.4576,85.489,2.0735,15.683,6.5727,21.325,74.337,25.05,1.5123,8.1531,4.9885,3.5713,11.119,36.346,15.28,205.45,13.818,3.1507,1.5604,0.94957,127.89,0.85027,0.92246,12.251,7.7168,6.3604,3307.3,434.25
4,15,5627.5,1114.9,1767.3,2262.8,9275.9,4.80E+05,1095.2,14429,823.95,5350.4,730.5,8024.8,10355,785.55,116.14,4054.1,1892.4,514.65,7936,24819,6654.2,1547.4,2293.7,2696.8,214.49,464.89,22221,366.27,257.51,1077.5,2436.3,1533.6,48180,75762
4,16,7.4249,181.68,58.245,1.7953,23.432,21.341,2176.3,1330.9,34.059,39.192,28.763,243.16,176.17,16.799,118.4,0.39876,1.6332,6.5289,430.67,31.069,3.1666,4.8721,67.211,197.64,9.7586,113.35,144.75,261.42,18.204,47.45,65.796,2.4289,59.045,658.96
4,17,124.68,2664.1,1169.9,59.559,176.81,920.54,1261.9,2178.6,347.41,864.07,447,2274.4,2424.2,455.61,1027.8,67.572,71.94,163.8,2219,262.4,105.12,100.05,2026.5,1371.6,377.23,922.66,4259.9,468.65,192.14,543.98,329.52,57.014,549.7,6072.2
4,18,4.1546,22.437,50.406,0.65842,5.1894,66.811,12.274,279.25,99.633,160.34,79.44,51.433,187.89,19.73,5.7187,0.44952,1.7315,12.908,93.05,7.1505,6.547,0.87051,159.39,123.96,4.2373,3.7053,94.859,2.5195,1.6612,347.93,9.4903,0.70705,15.92,68.033
4,19,48.924,165.06,299.77,73.31,129.92,666.16,87.342,740.06,49.06,16104,41.504,1732.3,1176.1,626.03,79.401,16.559,48.523,110.99,2032,496.32,106.8,471.43,157.32,224.72,2309.9,175.72,1010.7,24.277,20.125,98.72,235.23,60.897,597.71,3875.7
4,20,4.13,8.2024,12.353,3.0326,16.642,47.266,4.8906,86.974,15.764,19.743,777.74,21.03,17.759,4.5464,6.3554,3.8688,1.9445,0.70855,18.313,8.9904,7.409,1.7485,27.858,20.346,2.7852,1.5635,306.97,2.2901,0.95521,122.83,13.292,0.2099,23.697,253.78
4,21,137.15,175.25,1291.1,41.192,233.54,1916.7,134.9,1672.8,59.166,1748.7,63.141,10048,1683.5,382.75,102.99,25.36,74.436,57.237,3119.5,1487.8,524.95,62.152,228.68,313.68,404.52,352.54,1666.9,49.474,46.637,96.037,145.46,216.71,1384.2,4600.4
4,22,153.69,117.63,283.65,15.655,142.56,750.31,131.15,1651.9,138.67,932.28,99.177,1218,6754,316.89,76.228,18.237,213.24,1939.9,1425.8,468.31,113.72,38.577,276.23,287.95,112.45,277.76,336.13,24.368,22.385,223.3,130.4,44.139,774.33,811.36
4,23,2.8622,20.433,9.2269,0.46646,7.6353,10.259,8.34,205,3.4186,19.776,9.0201,75.719,36.607,5957.7,1.5259,0.10767,0.79415,4.1314,121.3,5.1875,4.1373,1.6973,15.928,12.776,4.8504,55.759,520.57,18.897,1.6583,11.298,17.914,1.397,18.227,400.27
4,24,3.7289,114.96,21,0.90637,18.76,11.805,57.55,421.58,3.3816,19.544,6.8136,98.493,58.417,2.3363,1078,0.2798,3.1217,1.5926,230.22,22.369,3.8961,1.7128,8.7125,80.514,1.8285,106.54,109.07,24.318,16.672,8.1616,4.7481,1.4723,57.93,216.07
4,25,96.543,53.109,120.69,199.82,192.51,638.73,33.435,722.37,20.669,268.95,16.682,285.44,362.76,25.958,5.9426,17748,27.884,24.577,277.17,286.33,258.59,142.08,91.374,77.638,24.323,5.626,538.94,27.115,13.573,17.108,377.99,63.497,3159.5,2810.2
4,26,331.31,148.4,299.2,194.03,814.09,892.02,112.68,2208.7,125.19,923.94,104.35,1535.6,2213.2,79.176,13.931,49.848,69379,86.513,1153.5,553.4,152.31,184.06,275.44,291.74,100.62,21.028,1509.4,66.586,35.023,162.79,406.59,68.728,6875.6,4484.1
4,27,3.9237,2.1253,14.746,0.42161,4.1433,3.2719,1.8338,44.305,3.2066,27.929,2.026,27.15,279.92,1.4038,2.0207,0.90951,0.25324,553.77,30.012,7.5472,0.221,1.8063,7.2062,4.9694,2.945,2.5372,6.4134,0.21064,0.14942,4.9247,1.1541,0.14147,20.588,5.0167
4,28,344.8,907.35,470.12,127.9,831.74,4853.7,563.98,4478.2,201.6,2702,152.25,5388.1,2732.3,1130.7,329.01,63.62,173.77,98.127,87014,3764.4,1191.1,364.42,501.55,1142.6,630.81,2003.8,6212.5,236.84,250.05,256.76,856.69,365.83,5523.5,11179
4,29,26.113,8.018,19.395,8.6002,37.717,4169,4.746,84.135,5.4523,14.996,4.8195,62.744,42.375,1.962,1.6998,90.628,16.88,1.6816,79.539,44306,253.73,32.116,12.033,10.14,1.2384,2.094,27.961,1.6335,1.1113,3.2242,14.529,261.63,218.15,1582.5
4,30,83.409,19.114,32.619,45.909,154.82,3770.8,11.465,172.84,5.6439,86.029,29.923,207.38,103.59,14.353,8.8021,686.28,25.421,2.3607,76.78,962.7,27525,138.85,18.775,46.911,2.9622,4.6861,572.95,14.902,1.5289,40.932,110.82,78.39,1309.2,3540.1
4,31,30.698,0.99787,6.191,9.5038,577.72,80.531,1.1955,34.065,0.6133,21.649,1.8671,25.178,21.055,0.49564,0.15521,2.7434,1.9529,0.84028,50.135,34.267,27.369,16017,7.3509,15.362,0.60851,0.097747,13.843,0.64829,0.41963,0.78341,3.0374,6.3145,5810.1,499.31
5,1,22.196,76.921,645.94,9.3469,25.377,94.902,65.892,1150.3,101.12,306.79,40.989,390.64,798.52,87.548,40.681,7.7585,13.862,46.757,394.14,10.824,8.8719,14.333,433.17,177.18,85.971,57.895,91.599,10.579,14.986,110.06,37.181,5.8978,64.139,76.333
5,2,15.956,151.1,218.06,2.5403,49.32,41.752,502.65,2493.9,175.67,114.68,41.799,461.73,201.65,17.901,208.69,0.72852,3.8483,24.115,482.99,44.798,19.345,11.454,389.89,3565,12.081,147.62,1252.9,146.67,17.046,334.72,52.174,12.285,134.02,1940.1
5,3,20.984,113.46,94.653,20.252,102.91,78.952,43.521,1036.3,99.923,1667.2,73.459,1281.8,700.47,37.636,10.853,8.4086,7.3574,46.825,335.6,100.35,34.34,117.83,153.52,89.536,6789.5,25.729,540.95,16.637,9.4961,115.81,50.754,19.168,323.83,1131.5
5,4,15.375,164.78,40.438,2.0775,83.294,50.629,45.067,1277.1,7.1712,113.5,18.361,652.85,441.78,14.168,113.94,1.9499,4.6567,23.417,2352.9,132.2,23.229,15.518,36.929,133.75,12.193,2253.1,430.46,77.294,35.85,14.287,52.863,19.262,210.8,532.43
5,5,0.13344,1.4368,0.046664,0.025894,0.59964,8.7154,1.1938,12.506,0.84912,5.218,8.4239,3.0714,3.1508,1.519,0.022828,0.014565,0.69633,0.17121,46.094,0.99556,1.1647,0.036735,0.50072,2.4723,2.2517,0.10365,11081,0.45286,0.17622,9.5613,2.1095,0.35461,1.726,141.54
5,6,2.812,126.62,16.058,0.49809,18.595,22.04,258.33,803.39,27.557,12.417,28.09,115.12,32.736,1.0619,107.73,0.096484,0.2562,1.6615,268.09,27.737,7.9234,7.9795,11.559,44.631,3.0109,34.357,222.44,124.81,14.374,14.369,11.523,3.3574,53.404,9.3204
5,7,6.0476,73.144,14.892,1.9528,14.398,10.472,25.639,384.15,2.8508,10.613,5.7003,40.656,25.35,1.7072,23.649,0.11643,1.4648,1.1204,120.09,14.97,4.9765,1.7125,23.219,28.044,5.008,18.763,91.054,25.109,730.09,9.792,8.8962,2.891,58.341,355.97
5,8,16.438,20.191,35.195,2.9935,15.111,38.163,30.416,145.37,245.62,32.639,309.99,65.672,112.65,19.592,10.042,2.9002,4.3685,5.0169,59.604,7.7961,3.8716,2.8423,63.504,148.08,27.383,11.263,135.79,13.458,3.6185,138.26,11.793,1.5352,33.526,93.205
5,9,80.069,347.47,399.58,22.671,285.43,334.58,283.09,5752.2,236.45,1607.5,144.12,1762.5,2774.5,434.26,77.538,25.509,30.888,118.25,1546.5,138.66,72.314,105.67,585.47,797.91,84.718,417.32,4614.6,86.818,84.156,245.12,90190,34.52,984.55,5830.7
5,10,72.967,12.097,16.135,79.686,158.91,4652.8,10.952,128.72,4.9299,42.534,6.6414,54.111,93.515,6.1943,2.7697,406.3,37.249,4.0638,59.377,136.83,43.397,124.71,21.028,20.253,3.5774,2.467,185.43,3.1673,3.1556,22.618,20.412,364.88,1467.3,4364.5
5,11,321.67,35.925,166.35,142.33,3825.5,1748.9,38.751,541.32,13.331,109.65,23.632,247.58,570.61,68.736,11.202,61.902,106.37,42.453,332.17,909.95,442.53,3826.7,131.42,56.531,8.8054,4.0969,397.92,10.679,5.8186,53.067,67.757,167.88,69217,3988
5,12,979.57,932.96,811.62,490.81,3330.9,3609.1,458.94,10350,240.99,4062.5,541.94,6646,5422.9,389.34,89.189,294.45,718.91,208.84,7027.7,4772.7,1224.8,1409.1,649.95,895.63,54.488,142.83,11019,516.69,329.68,532.72,1016.5,748.89,44685,1.32E+05
5,13,9243.5,0.20286,0.68716,0.34643,2.6907,90.333,0.13442,2.5988,0.27089,0.57778,0.46836,1.2968,4.7017,0.17204,0.14178,5.6362,3.9466,0.62942,1.0246,811.45,35.311,0.58474,1.0157,0.18645,0.12102,0.028989,0.56041,0.030345,0.043356,0.73993,0.52435,56.201,14.615,110.51
5,14,24.963,6543.6,25.896,2.5492,43.593,41.009,119.98,1044,15.125,41.968,5.5207,126.41,63.649,27.284,99.334,3.473,3.3022,11.041,1130.9,282.36,4.125,11.302,72.859,64.416,5.6549,43.084,45.382,64.627,148.18,13.552,14.767,20.172,30.417,1128.9
5,15,11.889,14.038,1710.1,1.101,21.666,25.677,20.402,397.22,20.248,89.443,19.973,853.9,231.82,5.7987,4.149,2.0356,39.51,35.355,47.905,32.197,0.89188,3.4667,802.24,31.124,10.823,5.9045,55.24,10.559,1.9918,31.207,8.4795,5.2865,64.486,276.87
5,16,10.853,2.3238,104.11,9683.1,56.414,169.71,4.6513,160.19,20.802,67.698,28.121,199.64,135.67,1.8047,0.40148,4.1481,1.942,17.223,77.251,185.01,22.32,21.587,103.45,10.644,35.889,1.2133,11.36,2.9325,0.96232,7.566,48.855,3.0236,545.32,516.02
5,17,65.641,5.4366,45.048,3.6905,24319,393.17,2.7718,61.37,6.5367,10.759,17.38,48.03,103.11,1.7015,1.1727,7.9008,3.2643,12.99,45.976,1476.3,69.048,71.286,62.151,2.6298,1.4387,2.6619,24.861,0.20445,0.44467,12.367,5.4424,68.31,5267.9,342.26
5,18,184.96,35.606,177.12,29.564,395.93,1.65E+05,34.589,675.21,61.785,166.54,33.056,272.01,477.73,32.584,9.5905,51.523,139.12,82.39,278.13,1965.5,358.96,86.642,288.57,72.103,14.567,53.044,247.89,12.573,7.7736,70.817,56.654,146.67,2075.3,1788.3
5,19,26.339,202.54,7.717,0.15851,0.71734,2.9448,4272.4,541.56,9.7411,5.2952,2.7686,14.441,28.829,10.953,57.041,0.096177,1.1857,0.28608,106.72,24.654,3.1306,0.31029,46.43,60.528,0.45708,26.25,13.241,128.33,30.826,14.869,2.5758,1.689,15.914,174.19
5,20,45.506,863.98,382.3,10.923,62.295,149.03,260.76,24236,304.74,182.58,91.849,810.49,449.73,37.687,138.59,20.839,14.734,52.534,594.64,115.23,33.179,29.548,742.23,538.72,34.067,117.18,262.18,91.2,64.405,226.49,90.944,16.317,257.45,2138.4
5,21,2.8989,6.3074,42.817,0.87106,2.1112,14.44,8.2102,222.02,1847.6,17.258,11.589,81.179,140,1.0389,26.758,1.0206,1.164,35.059,14.146,7.4362,3.3897,0.69091,66.627,59.165,2.7644,0.76048,25.771,1.4228,1.0159,145.32,1.5788,1.6538,15.36,205.49
5,22,8.7553,12.61,37.781,2.6658,16.139,15.086,3.5163,197.64,11.145,14023,10.068,352.62,189.75,22.357,1.0118,0.53879,5.0372,24.973,155.97,9.9684,12.962,22.492,106.36,41.421,316.64,10.366,42.496,0.56433,2.8686,7.5389,12.047,1.7399,108.94,512.92
5,23,8.7229,40.779,26.323,2.1264,5.9441,27.871,7.9701,465.97,144.35,51.572,5576,202.62,293.73,20.905,12.487,1.1487,2.0367,26.024,95.26,434.44,53.341,0.30558,191.23,26.588,2.3806,2.0271,51.486,9.3668,0.61115,135.26,10.645,2.68,19.822,904.87
5,24,76.569,30.022,448.16,1.2788,12.396,32.442,24.448,506.94,18.242,286.65,4.2295,15361,164.5,9.6929,5.3491,1.9426,2.3553,7.5069,374.78,17.331,1.4279,2.8707,273.48,45.031,38.946,10.24,14.736,4.2696,5.2912,9.8472,8.9514,1.3564,248.27,728.19
5,25,6.4739,3.2281,45.256,1.9782,6.2264,21.257,4.9614,60.624,19.678,23.031,3.0264,54.723,12993,2.1255,2.06,1.8522,16.435,261.87,40.389,8.2642,2.1126,2.1044,64.269,5.6201,2.3555,2.2469,9.8175,0.83336,1.5343,22.658,9.257,2.4317,33.349,168.41
5,26,0.036688,0.27305,0.096952,0.0033682,0.033967,0.031551,0.13468,1.9724,0.095986,0.25822,0.014493,0.18057,0.36746,1282.8,0.14208,0.099584,0.038955,0.10771,6.1207,0.11204,0.043323,0.0030103,9.3744,0.083065,0.22848,2.3427,0.11281,0.10823,0.1821,0.22914,4.1195,0.021235,1.0964,65.033
5,27,0.6196,73.175,2.6007,0.18725,0.51235,0.83056,18.864,66.366,9.9674,2.5144,1.6319,13.816,5.5229,3.3638,961.52,0.35616,0.29551,0.93479,72.277,0.36678,0.19217,0.095772,6.1784,23.608,0.57378,62.87,9.0294,22.598,9.2079,6.0818,1.4599,0.10516,5.8108,118.17
5,28,118.58,3.2931,36.362,0.64127,16.841,195.54,5.045,151.01,9.9264,11.481,3.8682,39.605,63.66,3.2278,0.42273,14487,3.2092,3.7999,40.689,692.68,101.81,8.1619,122.13,21.324,1.2689,0.6453,6.0976,3.4977,1.4338,6.0911,14.155,102.24,146.85,465.46
5,29,28.568,2.8139,111.48,4.7428,37.636,272.43,1.7173,58.227,3.7085,12.44,3.4559,26.829,69.057,1.987,0.54818,4.4042,9607.9,1.9377,34.829,41.348,8.1036,5.2001,16.812,4.8516,0.66008,0.45601,2.2562,0.4163,0.19348,5.7956,8.9534,10.445,583.14,739.85
5,30,0.07023,0.49437,8.3423,0.023441,0.20689,0.1212,1.2061,8.8043,2.6236,1.0533,1.1033,15.312,218.55,0.054714,0.6111,0.044774,0.078791,1153.3,7.288,0.15548,0.03393,0.076436,25.501,1.0839,0.20554,0.019466,3.6292,0.026884,0.039365,6.7828,1.3941,0.22417,2.3814,29.772
5,31,32.307,106.16,40.978,9.9195,29.573,74.349,18.955,390.16,17.111,114.01,9.7123,316.82,170.6,80.34,20.116,2.9482,31.483,12.853,24053,60.875,22.492,7.8569,45.595,50.118,16.359,48.258,135.41,9.6781,55.283,19.574,43.527,9.4958,176.78,864.58
6,1,5.5545,10.064,8.6663,1.9275,15.781,408.22,1.5729,30.851,0.93066,1.4419,1.9821,7.4155,14.339,0.21254,0.53495,37.055,2.6754,0.55847,3.6034,46075,81.658,4.5872,8.2031,1.2981,0.42558,0.17681,6.7244,0.20885,0.089829,1.3455,0.85936,65.148,98.517,413.87
6,2,0.67636,0.79749,0.10861,0.012961,0.36261,8.8566,0.020827,0.40825,0.020292,0.034855,0.11029,0.07438,0.22314,0.011613,0.023882,2.0426,0.60993,0.00044272,0.080839,13.379,4909.2,0.13307,0.36694,0.040329,0.00011223,0.27796,1.5817,0.026486,0.0027059,0.024341,0.91178,0.20199,2.5108,18.009
6,3,0.17118,0.016141,0.10883,0.16021,10.803,4.8075,0.031972,1.0138,0.069781,0.43766,0.07688,0.43217,0.69832,0.0011072,0.012312,0.012884,0.012861,0.020936,0.18591,0.50798,0.076504,4093.7,0.16456,0.030822,0.0069875,0.00064854,0.12767,0.0043299,0.0037758,0.050768,0.0091584,0.33059,203.63,31.272
6,4,4.8875,29.925,450.94,0.9791,4.3911,31.004,35.554,452,77.093,27.339,6.5869,134.22,126.55,4.9246,10.078,2.3123,2.6341,12.022,54.85,10.544,7.1942,1.44,2925.8,22.452,12.181,4.8296,10.349,4.6401,5.8429,27.552,3.794,3.0464,29.665,124.85
6,5,3.6168,74.374,95.76,1.3284,17.055,9.5788,121.02,1430.2,341.65,86.189,47.372,280.24,207.76,10.395,81.915,0.96133,1.0784,27.816,160.23,13.649,0.76961,1.0839,113.47,7894.6,2.5338,97.693,213.38,107.31,13.657,267.83,14.813,1.5704,28.545,962.07
6,6,40.629,22.575,17.511,9.2421,32.892,56.672,6.3817,140.76,6.4973,461.03,7.6479,332.61,95.47,10.397,9.8619,0.43212,1.8611,4.9136,146.33,25.002,3.549,26.443,34.05,31.231,3717.4,5.3845,53.702,0.94259,1.7197,10.323,5.8323,13.153,222,484.86
6,7,0.25024,47.162,11.681,0.06511,1.8736,45.314,10.266,117.73,0.6112,25.177,3.9132,72.69,11.498,26.817,29.127,0.21319,0.31309,0.37218,161.62,108.67,3.3106,0.0013539,10.283,21.671,2.3107,2702.4,5.2566,6.7641,1.8802,14.235,102.98,1.4682,1.9699,613.05
6,8,0.90098,19.091,17.894,0.17309,8.927,308.75,16.03,230.22,15.892,4.8646,114.69,46.433,56.633,10.714,11.929,0.096677,0.059689,6.251,60.896,197.61,16.318,0.46889,56.851,36.452,1.3033,3.821,12652,5.0504,4.1956,12.692,34.338,2.0102,49.89,722.21
6,9,0.66419,113.19,6.9115,0.029714,0.097615,9.5317,168.95,107.46,22.269,6.8891,0.90779,26.36,2.2923,8.4277,81.067,0.2542,0.10815,0.70042,137.72,0.64956,0.91563,0.017631,2.2989,115.72,3.6192,14.65,4.2563,1572.2,6.6682,11.737,2.188,0.085801,2.6169,122.81
6,10,0.4582,55.111,3.2324,0.085098,1.3411,1.481,8.0874,88.541,3.8494,6.7573,3.4744,8.9843,7.5431,4.716,8.2224,0.36215,0.44134,2.5379,109.04,8.0993,0.34868,0.34812,2.7717,3.0883,0.77203,6.2904,3.6503,7.5606,426.99,8.5451,1.0936,0.13119,5.1992,351.24
6,11,4.7493,18.825,52.419,0.55001,4.9771,23.345,6.992,323.97,429.9,65.862,86.719,147.29,562.86,20.555,15.756,0.72685,3.5069,36.253,63.226,300.92,10.645,1.3302,236.69,29.954,6.214,2.0538,10.849,3.0893,1.2586,8969.9,1.2585,2.0919,57.93,1646.1
6,12,1.0039,5.2611,2.8843,0.33683,1.2567,3.5369,2.0247,45.557,0.82077,6.7576,1.9038,7.9102,10.672,14.954,1.8867,0.16924,2.3649,1.4713,40.454,5.4499,3.822,1.4535,4.7229,5.6149,2.0396,23.089,60.939,0.78148,0.28742,2.6899,4428.1,1.1257,9.5492,500.68
6,13,3.0143,0.4474,0.93868,0.34514,8.2628,40.038,0.26378,12.923,0.43379,0.71522,0.18902,3.887,10.338,0.26425,0.16593,1.5831,0.19812,1.6125,6.652,61.961,1.2558,1.277,4.0847,0.85986,0.06102,0.077985,1.2337,0.14955,0.10008,1.0476,0.5543,349.13,68.122,64.292
6,14,75.356,15.057,37.892,13.246,1778.8,1119.1,6.948,207.92,19.07,129.71,11.569,38.437,225.29,21.484,2.0519,48.867,51.866,53.169,181.77,568.6,79.056,671.33,34.821,11.636,40.898,2.147,44.027,1.0148,2.4857,29.459,21.692,61.519,86627,1231
6,15,643.47,202.21,334.73,134.34,189.53,2061.3,63.986,1823.2,326.39,373.25,440.17,665.54,784.84,104.92,85.944,160.53,371.95,65.344,1040.4,5466.9,682.38,571.1,835.71,281.65,69.238,52.208,231.56,122.86,100.64,640.68,186.71,650.22,1711.9,72491
6,16,27376,1.4949,2.3999,2.8734,12.605,118.14,0.87369,27.332,0.74737,7.4867,0.33603,6.225,25.611,0.5205,0.11757,22.763,10.306,3.9124,6.7493,21.701,21.656,2.8871,4.3032,0.79854,0.2861,0.70606,1.8043,0.15973,0.075889,0.90717,1.6613,26.721,87.011,919.74
6,17,47.129,8937.5,69.015,46.23,42.524,89.622,176.06,2633.6,39.13,89.596,19.439,375.87,299.37,42.017,239.27,37.376,15.769,16.247,444.73,20.323,15.67,61.02,255.31,215.56,21.23,55.621,82.418,100.41,70.357,49.626,72.727,6.2968,152.76,1388.4
6,18,63.31,40.116,9174.6,15.05,35.787,83.237,64.689,1209.8,72.247,182.14,14.983,1457.2,401.01,52.519,21.493,3.9595,10.792,23.373,321.01,6.4928,17.596,18.179,1406.4,86.405,29.655,13.14,41.133,18.663,6.4653,72.75,37.708,19.949,223.6,974.45
6,19,47.567,38.219,192,40786,114.79,948.25,4.8923,743.83,2.4609,47.056,186.97,206.06,147.87,5.8107,3.458,36.957,7.1205,0.31751,327.6,163.34,100.34,136.82,46.391,36.344,7.6471,1.1918,4.2177,0.073321,6.0904,18.492,32.517,54.392,853.34,1337.9
6,20,66.039,5.8234,98.715,186.42,36971,1895,9.6285,459.29,10.915,66.656,23.1,214.62,240.35,50.502,29.308,288.06,179.47,22.178,261.07,538.81,475.4,396.18,97.381,18.821,15.068,2.5453,6.4674,1.0178,2.117,55.896,120.15,273.55,12255,990.35
6,21,296.26,11.686,52.713,76.606,304.55,2.27E+05,23.564,375.98,24.097,59.912,7.8326,139.23,252.85,19.353,5.4153,115.96,211.67,16.002,92.416,525.61,258.12,77.343,95.233,35.743,4.6011,6.5456,78.439,6.2661,3.0925,21.156,57.097,200.55,1743.7,1553.1
6,22,14.542,107,74.301,0.9299,3.262,10.748,5581.3,1679,26.19,32.692,5.9426,109.06,101,9.8153,166.88,9.1083,1.3915,6.4974,131.2,4.9473,1.0546,1.5849,106.5,221.85,5.1731,31.772,137.13,349.54,40.957,27.728,4.4426,1.442,26.954,343.05
6,23,278.07,3128.4,1878,173.73,374.22,759.97,1604.8,85255,907.55,961.78,247.86,3980.5,2877.6,285.64,466.57,178.68,205.22,167.15,2302.6,162.36,286.13,175.91,3041.2,1955.1,160.07,182.87,1081,378.43,145.38,643.78,492.09,193.42,2688.9,12617
6,24,16.352,17.817,27.926,1.7237,18.491,26.395,32.529,339.55,6964.9,23.092,65.64,114.29,104.64,4.0954,22.844,3.0411,3.2061,12.358,29.784,21.302,4.3232,3.6667,74.473,37.811,3.0037,1.7154,21.839,5.1107,2.4588,251.52,2.4968,2.2928,47.63,484.3
6,25,16.002,63.68,147.59,84.364,41.922,101.34,38.681,857.53,16.798,41496,17.495,1524.3,450.01,59.268,25.396,10.568,19.45,127.75,599.82,26.35,15.141,225.6,576.09,115.55,1106.3,15.198,48.341,9.3245,12.91,40.422,100.55,39.771,353.74,1732.3
6,26,168.1,134.02,456.5,173.63,161.64,458.19,84.428,3759.7,177.98,520.74,13680,722.74,981.98,68.975,127.52,37.365,83.539,32.036,264.98,224.83,52.531,98.429,528.04,338.19,28.9,18.578,370.06,46.831,17.898,405.9,181.03,113.63,832.75,2301.3
6,27,75.85,105.51,1133.9,77.745,230.25,281,114.93,2806.3,95.469,1102.7,45.469,60367,1061.8,49.745,63.14,16.229,47.196,86.069,1039.2,116.78,121.81,59.104,574.76,159.87,102.96,30.717,80.44,34.931,14.013,54.616,108.67,46.932,1214.5,2734.4
